trial,op_name,offbit_i_val,offbit_j_val,initial_dist,final_dist,dist_change
19364,AND,2454455,9008375,0,0,0
19364,OR,2454455,9008375,0,0,0
19364,DIFFERENCE,2454455,9008375,0,3,3
19364,DIFFERENCE_REVERSED,9008375,2454455,0,3,3
19365,XOR,11434871,13971819,3,0,-3
19365,AND,11434871,13971819,3,3,0
19365,OR,11434871,13971819,3,3,0
19365,DIFFERENCE,11434871,13971819,3,3,0
19365,DIFFERENCE_REVERSED,13971819,11434871,3,3,0
19366,XOR,11233087,3152261,0,0,0
19366,AND,11233087,3152261,0,0,0
19366,OR,11233087,3152261,0,0,0
19366,DIFFERENCE,11233087,3152261,0,3,3
19366,DIFFERENCE_REVERSED,3152261,11233087,0,3,3
19367,XOR,270584,13637868,3,3,0
19367,AND,270584,13637868,3,3,0
19367,OR,270584,13637868,3,2,-1
19367,DIFFERENCE,270584,13637868,3,3,0
19367,DIFFERENCE_REVERSED,13637868,270584,2,3,1
19368,XOR,10671657,12181948,3,3,0
19368,AND,10671657,12181948,3,3,0
19368,OR,10671657,12181948,3,0,-3
19368,DIFFERENCE,10671657,12181948,3,3,0
19368,DIFFERENCE_REVERSED,12181948,10671657,0,3,3
19369,XOR,8137095,14378841,0,3,3
19369,AND,8137095,14378841,0,0,0
19369,OR,8137095,14378841,0,3,3
19369,DIFFERENCE,8137095,14378841,0,3,3
19369,DIFFERENCE_REVERSED,14378841,8137095,3,3,0
19370,XOR,12112080,11922088,0,3,3
19370,AND,12112080,11922088,0,3,3
19370,OR,12112080,11922088,0,0,0
19370,DIFFERENCE,12112080,11922088,0,0,0
19370,DIFFERENCE_REVERSED,11922088,12112080,3,0,-3
19371,XOR,208580,14406976,3,3,0
19371,AND,208580,14406976,3,3,0
19371,OR,208580,14406976,3,0,-3
19371,DIFFERENCE,208580,14406976,3,3,0
19371,DIFFERENCE_REVERSED,14406976,208580,0,3,3
19372,XOR,16276550,3636282,0,0,0
19372,AND,16276550,3636282,0,0,0
19372,OR,16276550,3636282,0,0,0
19372,DIFFERENCE,16276550,3636282,0,3,3
19372,DIFFERENCE_REVERSED,3636282,16276550,0,3,3
19373,XOR,11931107,11446721,3,3,0
19373,AND,11931107,11446721,3,0,-3
19373,OR,11931107,11446721,3,3,0
19373,DIFFERENCE,11931107,11446721,3,0,-3
19373,DIFFERENCE_REVERSED,11446721,11931107,0,0,0
19374,XOR,10229286,11794587,2,3,1
19374,AND,10229286,11794587,2,2,0
19374,OR,10229286,11794587,2,3,1
19374,DIFFERENCE,10229286,11794587,2,3,1
19374,DIFFERENCE_REVERSED,11794587,10229286,3,3,0
19375,XOR,12793418,11239282,3,3,0
19375,AND,12793418,11239282,3,0,-3
19375,OR,12793418,11239282,3,3,0
19375,DIFFERENCE,12793418,11239282,3,3,0
19375,DIFFERENCE_REVERSED,11239282,12793418,0,3,3
19376,XOR,15204868,3491357,0,3,3
19376,AND,15204868,3491357,0,3,3
19376,OR,15204868,3491357,0,0,0
19376,DIFFERENCE,15204868,3491357,0,0,0
19376,DIFFERENCE_REVERSED,3491357,15204868,3,0,-3
19377,XOR,4230171,15705067,0,3,3
19377,AND,4230171,15705067,0,0,0
19377,OR,4230171,15705067,0,3,3
19377,DIFFERENCE,4230171,15705067,0,3,3
19377,DIFFERENCE_REVERSED,15705067,4230171,3,3,0
19378,XOR,11111825,7024639,3,3,0
19378,AND,11111825,7024639,3,0,-3
19378,OR,11111825,7024639,3,3,0
19378,DIFFERENCE,11111825,7024639,3,3,0
19378,DIFFERENCE_REVERSED,7024639,11111825,0,3,3
19379,XOR,3388935,15323279,0,3,3
19379,AND,3388935,15323279,0,0,0
19379,OR,3388935,15323279,0,3,3
19379,DIFFERENCE,3388935,15323279,0,2,2
19379,DIFFERENCE_REVERSED,15323279,3388935,3,2,-1
19380,XOR,10980416,3160973,3,0,-3
19380,AND,10980416,3160973,3,3,0
19380,OR,10980416,3160973,3,3,0
19380,DIFFERENCE,10980416,3160973,3,3,0
19380,DIFFERENCE_REVERSED,3160973,10980416,3,3,0
19381,XOR,5442632,2555465,0,3,3
19381,AND,5442632,2555465,0,3,3
19381,OR,5442632,2555465,0,0,0
19381,DIFFERENCE,5442632,2555465,0,0,0
19381,DIFFERENCE_REVERSED,2555465,5442632,3,0,-3
19382,XOR,15127888,13112372,0,2,2
19382,AND,15127888,13112372,0,0,0
19382,OR,15127888,13112372,0,0,0
19382,DIFFERENCE,15127888,13112372,0,0,0
19382,DIFFERENCE_REVERSED,13112372,15127888,0,0,0
19383,XOR,263318,849634,0,0,0
19383,AND,263318,849634,0,0,0
19383,OR,263318,849634,0,0,0
19383,DIFFERENCE,263318,849634,0,3,3
19383,DIFFERENCE_REVERSED,849634,263318,0,3,3
19384,XOR,9488364,6276507,2,3,1
19384,AND,9488364,6276507,2,3,1
19384,OR,9488364,6276507,2,2,0
19384,DIFFERENCE,9488364,6276507,2,3,1
19384,DIFFERENCE_REVERSED,6276507,9488364,3,3,0
19385,XOR,928811,9633237,2,3,1
19385,AND,928811,9633237,2,2,0
19385,OR,928811,9633237,2,3,1
19385,DIFFERENCE,928811,9633237,2,0,-2
19385,DIFFERENCE_REVERSED,9633237,928811,3,0,-3
19386,XOR,5671754,7814946,3,3,0
19386,AND,5671754,7814946,3,3,0
19386,OR,5671754,7814946,3,0,-3
19386,DIFFERENCE,5671754,7814946,3,2,-1
19386,DIFFERENCE_REVERSED,7814946,5671754,0,2,2
19387,XOR,11393126,13061684,3,3,0
19387,AND,11393126,13061684,3,3,0
19387,OR,11393126,13061684,3,0,-3
19387,DIFFERENCE,11393126,13061684,3,3,0
19387,DIFFERENCE_REVERSED,13061684,11393126,0,3,3
19388,XOR,2258626,13486933,0,0,0
19388,AND,2258626,13486933,0,0,0
19388,OR,2258626,13486933,0,0,0
19388,DIFFERENCE,2258626,13486933,0,0,0
19388,DIFFERENCE_REVERSED,13486933,2258626,0,0,0
19389,XOR,1727420,14620707,3,3,0
19389,AND,1727420,14620707,3,3,0
19389,OR,1727420,14620707,3,0,-3
19389,DIFFERENCE,1727420,14620707,3,3,0
19389,DIFFERENCE_REVERSED,14620707,1727420,0,3,3
19390,XOR,8052880,14236428,2,0,-2
19390,AND,8052880,14236428,2,2,0
19390,OR,8052880,14236428,2,0,-2
19390,DIFFERENCE,8052880,14236428,2,0,-2
19390,DIFFERENCE_REVERSED,14236428,8052880,0,0,0
19391,XOR,13595038,14525522,3,3,0
19391,AND,13595038,14525522,3,3,0
19391,OR,13595038,14525522,3,0,-3
19391,DIFFERENCE,13595038,14525522,3,0,-3
19391,DIFFERENCE_REVERSED,14525522,13595038,0,0,0
19392,XOR,1666635,4916549,0,3,3
19392,AND,1666635,4916549,0,0,0
19392,OR,1666635,4916549,0,3,3
19392,DIFFERENCE,1666635,4916549,0,3,3
19392,DIFFERENCE_REVERSED,4916549,1666635,3,3,0
19393,XOR,12900132,3581212,3,2,-1
19393,AND,12900132,3581212,3,3,0
19393,OR,12900132,3581212,3,3,0
19393,DIFFERENCE,12900132,3581212,3,0,-3
19393,DIFFERENCE_REVERSED,3581212,12900132,3,0,-3
19394,XOR,12107812,8971567,0,0,0
19394,AND,12107812,8971567,0,0,0
19394,OR,12107812,8971567,0,0,0
19394,DIFFERENCE,12107812,8971567,0,0,0
19394,DIFFERENCE_REVERSED,8971567,12107812,0,0,0
19395,XOR,225835,11113863,0,0,0
19395,AND,225835,11113863,0,0,0
19395,OR,225835,11113863,0,0,0
19395,DIFFERENCE,225835,11113863,0,3,3
19395,DIFFERENCE_REVERSED,11113863,225835,0,3,3
19396,XOR,5016583,2448696,3,0,-3
19396,AND,5016583,2448696,3,3,0
19396,OR,5016583,2448696,3,3,0
19396,DIFFERENCE,5016583,2448696,3,0,-3
19396,DIFFERENCE_REVERSED,2448696,5016583,3,0,-3
19397,XOR,5301310,11998110,3,3,0
19397,AND,5301310,11998110,3,3,0
19397,OR,5301310,11998110,3,0,-3
19397,DIFFERENCE,5301310,11998110,3,3,0
19397,DIFFERENCE_REVERSED,11998110,5301310,0,3,3
19398,XOR,12989903,16382668,0,0,0
19398,AND,12989903,16382668,0,0,0
19398,OR,12989903,16382668,0,0,0
19398,DIFFERENCE,12989903,16382668,0,0,0
19398,DIFFERENCE_REVERSED,16382668,12989903,0,0,0
19399,XOR,4317163,2801182,3,2,-1
19399,AND,4317163,2801182,3,3,0
19399,OR,4317163,2801182,3,3,0
19399,DIFFERENCE,4317163,2801182,3,3,0
19399,DIFFERENCE_REVERSED,2801182,4317163,3,3,0
19400,XOR,7782286,14177230,0,3,3
19400,AND,7782286,14177230,0,0,0
19400,OR,7782286,14177230,0,3,3
19400,DIFFERENCE,7782286,14177230,0,3,3
19400,DIFFERENCE_REVERSED,14177230,7782286,3,3,0
19401,XOR,3082191,7953936,0,3,3
19401,AND,3082191,7953936,0,0,0
19401,OR,3082191,7953936,0,3,3
19401,DIFFERENCE,3082191,7953936,0,3,3
19401,DIFFERENCE_REVERSED,7953936,3082191,3,3,0
19402,XOR,9217637,50703,3,3,0
19402,AND,9217637,50703,3,0,-3
19402,OR,9217637,50703,3,3,0
19402,DIFFERENCE,9217637,50703,3,3,0
19402,DIFFERENCE_REVERSED,50703,9217637,0,3,3
19403,XOR,1965426,15370771,3,2,-1
19403,AND,1965426,15370771,3,3,0
19403,OR,1965426,15370771,3,3,0
19403,DIFFERENCE,1965426,15370771,3,0,-3
19403,DIFFERENCE_REVERSED,15370771,1965426,3,0,-3
19404,XOR,14731758,343818,3,3,0
19404,AND,14731758,343818,3,0,-3
19404,OR,14731758,343818,3,3,0
19404,DIFFERENCE,14731758,343818,3,3,0
19404,DIFFERENCE_REVERSED,343818,14731758,0,3,3
19405,XOR,2241374,5082947,3,3,0
19405,AND,2241374,5082947,3,3,0
19405,OR,2241374,5082947,3,0,-3
19405,DIFFERENCE,2241374,5082947,3,0,-3
19405,DIFFERENCE_REVERSED,5082947,2241374,0,0,0
19406,XOR,7491935,8355170,3,3,0
19406,AND,7491935,8355170,3,3,0
19406,OR,7491935,8355170,3,2,-1
19406,DIFFERENCE,7491935,8355170,3,0,-3
19406,DIFFERENCE_REVERSED,8355170,7491935,2,0,-2
19407,XOR,8555770,6319311,3,3,0
19407,AND,8555770,6319311,3,2,-1
19407,OR,8555770,6319311,3,3,0
19407,DIFFERENCE,8555770,6319311,3,3,0
19407,DIFFERENCE_REVERSED,6319311,8555770,2,3,1
19408,XOR,2240585,10193068,3,0,-3
19408,AND,2240585,10193068,3,3,0
19408,OR,2240585,10193068,3,3,0
19408,DIFFERENCE,2240585,10193068,3,0,-3
19408,DIFFERENCE_REVERSED,10193068,2240585,3,0,-3
19409,XOR,6704270,7123894,3,3,0
19409,AND,6704270,7123894,3,3,0
19409,OR,6704270,7123894,3,0,-3
19409,DIFFERENCE,6704270,7123894,3,3,0
19409,DIFFERENCE_REVERSED,7123894,6704270,0,3,3
19410,XOR,4373333,256718,0,0,0
19410,AND,4373333,256718,0,0,0
19410,OR,4373333,256718,0,0,0
19410,DIFFERENCE,4373333,256718,0,0,0
19410,DIFFERENCE_REVERSED,256718,4373333,0,0,0
19411,XOR,6235797,9396375,3,3,0
19411,AND,6235797,9396375,3,3,0
19411,OR,6235797,9396375,3,0,-3
19411,DIFFERENCE,6235797,9396375,3,3,0
19411,DIFFERENCE_REVERSED,9396375,6235797,0,3,3
19412,XOR,6728709,9889465,0,2,2
19412,AND,6728709,9889465,0,0,0
19412,OR,6728709,9889465,0,0,0
19412,DIFFERENCE,6728709,9889465,0,0,0
19412,DIFFERENCE_REVERSED,9889465,6728709,0,0,0
19413,XOR,8506972,88171,3,0,-3
19413,AND,8506972,88171,3,3,0
19413,OR,8506972,88171,3,3,0
19413,DIFFERENCE,8506972,88171,3,3,0
19413,DIFFERENCE_REVERSED,88171,8506972,3,3,0
19414,XOR,642815,11014324,3,3,0
19414,AND,642815,11014324,3,3,0
19414,OR,642815,11014324,3,0,-3
19414,DIFFERENCE,642815,11014324,3,0,-3
19414,DIFFERENCE_REVERSED,11014324,642815,0,0,0
19415,XOR,14539033,11940083,0,3,3
19415,AND,14539033,11940083,0,3,3
19415,OR,14539033,11940083,0,0,0
19415,DIFFERENCE,14539033,11940083,0,0,0
19415,DIFFERENCE_REVERSED,11940083,14539033,3,0,-3
19416,XOR,4013950,5046211,1,2,1
19416,AND,4013950,5046211,1,1,0
19416,OR,4013950,5046211,1,3,2
19416,DIFFERENCE,4013950,5046211,1,3,2
19416,DIFFERENCE_REVERSED,5046211,4013950,3,3,0
19417,XOR,14725776,16533697,3,0,-3
19417,AND,14725776,16533697,3,3,0
19417,OR,14725776,16533697,3,3,0
19417,DIFFERENCE,14725776,16533697,3,3,0
19417,DIFFERENCE_REVERSED,16533697,14725776,3,3,0
19418,XOR,7682597,5596949,0,0,0
19418,AND,7682597,5596949,0,2,2
19418,OR,7682597,5596949,0,0,0
19418,DIFFERENCE,7682597,5596949,0,3,3
19418,DIFFERENCE_REVERSED,5596949,7682597,2,3,1
19419,XOR,9387171,14927118,3,3,0
19419,AND,9387171,14927118,3,3,0
19419,OR,9387171,14927118,3,0,-3
19419,DIFFERENCE,9387171,14927118,3,0,-3
19419,DIFFERENCE_REVERSED,14927118,9387171,0,0,0
19420,XOR,2506768,11889423,3,3,0
19420,AND,2506768,11889423,3,3,0
19420,OR,2506768,11889423,3,0,-3
19420,DIFFERENCE,2506768,11889423,3,0,-3
19420,DIFFERENCE_REVERSED,11889423,2506768,0,0,0
19421,XOR,1853172,2543890,3,0,-3
19421,AND,1853172,2543890,3,3,0
19421,OR,1853172,2543890,3,3,0
19421,DIFFERENCE,1853172,2543890,3,3,0
19421,DIFFERENCE_REVERSED,2543890,1853172,3,3,0
19422,XOR,13166459,7456649,3,3,0
19422,AND,13166459,7456649,3,0,-3
19422,OR,13166459,7456649,3,3,0
19422,DIFFERENCE,13166459,7456649,3,3,0
19422,DIFFERENCE_REVERSED,7456649,13166459,0,3,3
19423,XOR,15093467,14894827,3,3,0
19423,AND,15093467,14894827,3,0,-3
19423,OR,15093467,14894827,3,3,0
19423,DIFFERENCE,15093467,14894827,3,3,0
19423,DIFFERENCE_REVERSED,14894827,15093467,0,3,3
19424,XOR,3643870,13818586,3,3,0
19424,AND,3643870,13818586,3,3,0
19424,OR,3643870,13818586,3,0,-3
19424,DIFFERENCE,3643870,13818586,3,0,-3
19424,DIFFERENCE_REVERSED,13818586,3643870,0,0,0
19425,XOR,4005472,10627740,3,3,0
19425,AND,4005472,10627740,3,3,0
19425,OR,4005472,10627740,3,0,-3
19425,DIFFERENCE,4005472,10627740,3,0,-3
19425,DIFFERENCE_REVERSED,10627740,4005472,0,0,0
19426,XOR,5029082,4542595,3,3,0
19426,AND,5029082,4542595,3,0,-3
19426,OR,5029082,4542595,3,3,0
19426,DIFFERENCE,5029082,4542595,3,0,-3
19426,DIFFERENCE_REVERSED,4542595,5029082,0,0,0
19427,XOR,7653896,2655437,3,0,-3
19427,AND,7653896,2655437,3,3,0
19427,OR,7653896,2655437,3,3,0
19427,DIFFERENCE,7653896,2655437,3,3,0
19427,DIFFERENCE_REVERSED,2655437,7653896,3,3,0
19428,XOR,179958,532984,3,3,0
19428,AND,179958,532984,3,3,0
19428,OR,179958,532984,3,0,-3
19428,DIFFERENCE,179958,532984,3,3,0
19428,DIFFERENCE_REVERSED,532984,179958,0,3,3
19429,XOR,5874797,3945303,0,3,3
19429,AND,5874797,3945303,0,3,3
19429,OR,5874797,3945303,0,0,0
19429,DIFFERENCE,5874797,3945303,0,3,3
19429,DIFFERENCE_REVERSED,3945303,5874797,3,3,0
19430,XOR,13843250,15001724,3,0,-3
19430,AND,13843250,15001724,3,3,0
19430,OR,13843250,15001724,3,3,0
19430,DIFFERENCE,13843250,15001724,3,2,-1
19430,DIFFERENCE_REVERSED,15001724,13843250,3,2,-1
19431,XOR,4475073,2639929,3,3,0
19431,AND,4475073,2639929,3,0,-3
19431,OR,4475073,2639929,3,3,0
19431,DIFFERENCE,4475073,2639929,3,3,0
19431,DIFFERENCE_REVERSED,2639929,4475073,0,3,3
19432,XOR,15175951,7935202,3,0,-3
19432,AND,15175951,7935202,3,3,0
19432,OR,15175951,7935202,3,3,0
19432,DIFFERENCE,15175951,7935202,3,0,-3
19432,DIFFERENCE_REVERSED,7935202,15175951,3,0,-3
19433,XOR,11609572,16644107,3,0,-3
19433,AND,11609572,16644107,3,3,0
19433,OR,11609572,16644107,3,3,0
19433,DIFFERENCE,11609572,16644107,3,3,0
19433,DIFFERENCE_REVERSED,16644107,11609572,3,3,0
19434,XOR,14064111,3349624,0,3,3
19434,AND,14064111,3349624,0,3,3
19434,OR,14064111,3349624,0,0,0
19434,DIFFERENCE,14064111,3349624,0,0,0
19434,DIFFERENCE_REVERSED,3349624,14064111,3,0,-3
19435,XOR,12951588,2536731,0,2,2
19435,AND,12951588,2536731,0,0,0
19435,OR,12951588,2536731,0,0,0
19435,DIFFERENCE,12951588,2536731,0,3,3
19435,DIFFERENCE_REVERSED,2536731,12951588,0,3,3
19436,XOR,11090066,5656122,0,2,2
19436,AND,11090066,5656122,0,0,0
19436,OR,11090066,5656122,0,0,0
19436,DIFFERENCE,11090066,5656122,0,3,3
19436,DIFFERENCE_REVERSED,5656122,11090066,0,3,3
19437,XOR,7755216,7182244,2,3,1
19437,AND,7755216,7182244,2,3,1
19437,OR,7755216,7182244,2,2,0
19437,DIFFERENCE,7755216,7182244,2,0,-2
19437,DIFFERENCE_REVERSED,7182244,7755216,3,0,-3
19438,XOR,6195377,13900103,3,2,-1
19438,AND,6195377,13900103,3,3,0
19438,OR,6195377,13900103,3,3,0
19438,DIFFERENCE,6195377,13900103,3,3,0
19438,DIFFERENCE_REVERSED,13900103,6195377,3,3,0
19439,XOR,3506348,12172000,3,0,-3
19439,AND,3506348,12172000,3,3,0
19439,OR,3506348,12172000,3,3,0
19439,DIFFERENCE,3506348,12172000,3,3,0
19439,DIFFERENCE_REVERSED,12172000,3506348,3,3,0
19440,XOR,3856540,12192762,0,0,0
19440,AND,3856540,12192762,0,0,0
19440,OR,3856540,12192762,0,0,0
19440,DIFFERENCE,3856540,12192762,0,0,0
19440,DIFFERENCE_REVERSED,12192762,3856540,0,0,0
19441,XOR,13604496,4143016,0,0,0
19441,AND,13604496,4143016,0,2,2
19441,OR,13604496,4143016,0,0,0
19441,DIFFERENCE,13604496,4143016,0,3,3
19441,DIFFERENCE_REVERSED,4143016,13604496,2,3,1
19442,XOR,7596547,12163036,0,3,3
19442,AND,7596547,12163036,0,0,0
19442,OR,7596547,12163036,0,3,3
19442,DIFFERENCE,7596547,12163036,0,3,3
19442,DIFFERENCE_REVERSED,12163036,7596547,3,3,0
19443,XOR,13533970,526082,0,3,3
19443,AND,13533970,526082,0,3,3
19443,OR,13533970,526082,0,0,0
19443,DIFFERENCE,13533970,526082,0,0,0
19443,DIFFERENCE_REVERSED,526082,13533970,3,0,-3
19444,XOR,8664728,2168588,3,3,0
19444,AND,8664728,2168588,3,0,-3
19444,OR,8664728,2168588,3,3,0
19444,DIFFERENCE,8664728,2168588,3,0,-3
19444,DIFFERENCE_REVERSED,2168588,8664728,0,0,0
19445,XOR,11986192,4914454,3,0,-3
19445,AND,11986192,4914454,3,3,0
19445,OR,11986192,4914454,3,3,0
19445,DIFFERENCE,11986192,4914454,3,3,0
19445,DIFFERENCE_REVERSED,4914454,11986192,3,3,0
19446,XOR,9994851,238518,3,2,-1
19446,AND,9994851,238518,3,3,0
19446,OR,9994851,238518,3,3,0
19446,DIFFERENCE,9994851,238518,3,2,-1
19446,DIFFERENCE_REVERSED,238518,9994851,3,2,-1
19447,XOR,4081630,9292021,3,0,-3
19447,AND,4081630,9292021,3,3,0
19447,OR,4081630,9292021,3,3,0
19447,DIFFERENCE,4081630,9292021,3,3,0
19447,DIFFERENCE_REVERSED,9292021,4081630,3,3,0
19448,XOR,14744026,9092084,0,0,0
19448,AND,14744026,9092084,0,0,0
19448,OR,14744026,9092084,0,0,0
19448,DIFFERENCE,14744026,9092084,0,2,2
19448,DIFFERENCE_REVERSED,9092084,14744026,0,2,2
19449,XOR,16448264,4792286,2,0,-2
19449,AND,16448264,4792286,2,0,-2
19449,OR,16448264,4792286,2,2,0
19449,DIFFERENCE,16448264,4792286,2,3,1
19449,DIFFERENCE_REVERSED,4792286,16448264,0,3,3
19450,XOR,6455904,5657112,3,2,-1
19450,AND,6455904,5657112,3,3,0
19450,OR,6455904,5657112,3,3,0
19450,DIFFERENCE,6455904,5657112,3,0,-3
19450,DIFFERENCE_REVERSED,5657112,6455904,3,0,-3
19451,XOR,11156890,5104233,3,3,0
19451,AND,11156890,5104233,3,2,-1
19451,OR,11156890,5104233,3,3,0
19451,DIFFERENCE,11156890,5104233,3,0,-3
19451,DIFFERENCE_REVERSED,5104233,11156890,2,0,-2
19452,XOR,1201923,12924809,3,3,0
19452,AND,1201923,12924809,3,3,0
19452,OR,1201923,12924809,3,2,-1
19452,DIFFERENCE,1201923,12924809,3,0,-3
19452,DIFFERENCE_REVERSED,12924809,1201923,2,0,-2
19453,XOR,15589559,3497472,3,0,-3
19453,AND,15589559,3497472,3,3,0
19453,OR,15589559,3497472,3,3,0
19453,DIFFERENCE,15589559,3497472,3,0,-3
19453,DIFFERENCE_REVERSED,3497472,15589559,3,0,-3
19454,XOR,5639971,12091106,3,1,-2
19454,AND,5639971,12091106,3,3,0
19454,OR,5639971,12091106,3,0,-3
19454,DIFFERENCE,5639971,12091106,3,0,-3
19454,DIFFERENCE_REVERSED,12091106,5639971,0,0,0
19455,XOR,14132681,15803232,2,0,-2
19455,AND,14132681,15803232,2,2,0
19455,OR,14132681,15803232,2,0,-2
19455,DIFFERENCE,14132681,15803232,2,0,-2
19455,DIFFERENCE_REVERSED,15803232,14132681,0,0,0
19456,XOR,13593427,14410015,3,0,-3
19456,AND,13593427,14410015,3,3,0
19456,OR,13593427,14410015,3,3,0
19456,DIFFERENCE,13593427,14410015,3,3,0
19456,DIFFERENCE_REVERSED,14410015,13593427,3,3,0
19457,XOR,13658141,11071277,0,0,0
19457,AND,13658141,11071277,0,0,0
19457,OR,13658141,11071277,0,0,0
19457,DIFFERENCE,13658141,11071277,0,0,0
19457,DIFFERENCE_REVERSED,11071277,13658141,0,0,0
19458,XOR,16475144,1095888,3,3,0
19458,AND,16475144,1095888,3,0,-3
19458,OR,16475144,1095888,3,3,0
19458,DIFFERENCE,16475144,1095888,3,3,0
19458,DIFFERENCE_REVERSED,1095888,16475144,0,3,3
19459,XOR,13710039,14950526,3,0,-3
19459,AND,13710039,14950526,3,3,0
19459,OR,13710039,14950526,3,3,0
19459,DIFFERENCE,13710039,14950526,3,3,0
19459,DIFFERENCE_REVERSED,14950526,13710039,3,3,0
19460,XOR,9173575,14120197,0,3,3
19460,AND,9173575,14120197,0,0,0
19460,OR,9173575,14120197,0,3,3
19460,DIFFERENCE,9173575,14120197,0,3,3
19460,DIFFERENCE_REVERSED,14120197,9173575,3,3,0
19461,XOR,8773110,13710698,3,3,0
19461,AND,8773110,13710698,3,3,0
19461,OR,8773110,13710698,3,0,-3
19461,DIFFERENCE,8773110,13710698,3,3,0
19461,DIFFERENCE_REVERSED,13710698,8773110,0,3,3
19462,XOR,11010491,16515164,2,0,-2
19462,AND,11010491,16515164,2,2,0
19462,OR,11010491,16515164,2,0,-2
19462,DIFFERENCE,11010491,16515164,2,0,-2
19462,DIFFERENCE_REVERSED,16515164,11010491,0,0,0
19463,XOR,5718625,9976222,0,0,0
19463,AND,5718625,9976222,0,0,0
19463,OR,5718625,9976222,0,0,0
19463,DIFFERENCE,5718625,9976222,0,3,3
19463,DIFFERENCE_REVERSED,9976222,5718625,0,3,3
19464,XOR,9817079,3174233,0,0,0
19464,AND,9817079,3174233,0,0,0
19464,OR,9817079,3174233,0,0,0
19464,DIFFERENCE,9817079,3174233,0,3,3
19464,DIFFERENCE_REVERSED,3174233,9817079,0,3,3
19465,XOR,2637307,3040254,0,3,3
19465,AND,2637307,3040254,0,0,0
19465,OR,2637307,3040254,0,3,3
19465,DIFFERENCE,2637307,3040254,0,3,3
19465,DIFFERENCE_REVERSED,3040254,2637307,3,3,0
19466,XOR,7127498,5689466,3,3,0
19466,AND,7127498,5689466,3,0,-3
19466,OR,7127498,5689466,3,3,0
19466,DIFFERENCE,7127498,5689466,3,0,-3
19466,DIFFERENCE_REVERSED,5689466,7127498,0,0,0
19467,XOR,14331261,2585920,0,0,0
19467,AND,14331261,2585920,0,0,0
19467,OR,14331261,2585920,0,0,0
19467,DIFFERENCE,14331261,2585920,0,3,3
19467,DIFFERENCE_REVERSED,2585920,14331261,0,3,3
19468,XOR,16090156,16207413,3,2,-1
19468,AND,16090156,16207413,3,3,0
19468,OR,16090156,16207413,3,3,0
19468,DIFFERENCE,16090156,16207413,3,3,0
19468,DIFFERENCE_REVERSED,16207413,16090156,3,3,0
19469,XOR,9065416,6502084,0,3,3
19469,AND,9065416,6502084,0,3,3
19469,OR,9065416,6502084,0,0,0
19469,DIFFERENCE,9065416,6502084,0,3,3
19469,DIFFERENCE_REVERSED,6502084,9065416,3,3,0
19470,XOR,10203904,6945945,0,0,0
19470,AND,10203904,6945945,0,0,0
19470,OR,10203904,6945945,0,0,0
19470,DIFFERENCE,10203904,6945945,0,3,3
19470,DIFFERENCE_REVERSED,6945945,10203904,0,3,3
19471,XOR,12666312,2658014,3,3,0
19471,AND,12666312,2658014,3,0,-3
19471,OR,12666312,2658014,3,3,0
19471,DIFFERENCE,12666312,2658014,3,3,0
19471,DIFFERENCE_REVERSED,2658014,12666312,0,3,3
19472,XOR,12850261,10165849,3,0,-3
19472,AND,12850261,10165849,3,3,0
19472,OR,12850261,10165849,3,3,0
19472,DIFFERENCE,12850261,10165849,3,0,-3
19472,DIFFERENCE_REVERSED,10165849,12850261,3,0,-3
19473,XOR,55089,3749291,3,0,-3
19473,AND,55089,3749291,3,3,0
19473,OR,55089,3749291,3,3,0
19473,DIFFERENCE,55089,3749291,3,3,0
19473,DIFFERENCE_REVERSED,3749291,55089,3,3,0
19474,XOR,14431170,15492542,0,3,3
19474,AND,14431170,15492542,0,0,0
19474,OR,14431170,15492542,0,3,3
19474,DIFFERENCE,14431170,15492542,0,0,0
19474,DIFFERENCE_REVERSED,15492542,14431170,3,0,-3
19475,XOR,6187359,8353542,3,0,-3
19475,AND,6187359,8353542,3,3,0
19475,OR,6187359,8353542,3,3,0
19475,DIFFERENCE,6187359,8353542,3,2,-1
19475,DIFFERENCE_REVERSED,8353542,6187359,3,2,-1
19476,XOR,6628182,8218685,3,3,0
19476,AND,6628182,8218685,3,3,0
19476,OR,6628182,8218685,3,0,-3
19476,DIFFERENCE,6628182,8218685,3,0,-3
19476,DIFFERENCE_REVERSED,8218685,6628182,0,0,0
19477,XOR,6297389,10768572,0,0,0
19477,AND,6297389,10768572,0,0,0
19477,OR,6297389,10768572,0,0,0
19477,DIFFERENCE,6297389,10768572,0,3,3
19477,DIFFERENCE_REVERSED,10768572,6297389,0,3,3
19478,XOR,166554,3666038,0,0,0
19478,AND,166554,3666038,0,0,0
19478,OR,166554,3666038,0,2,2
19478,DIFFERENCE,166554,3666038,0,3,3
19478,DIFFERENCE_REVERSED,3666038,166554,2,3,1
19479,XOR,12427033,6745864,3,3,0
19479,AND,12427033,6745864,3,0,-3
19479,OR,12427033,6745864,3,3,0
19479,DIFFERENCE,12427033,6745864,3,3,0
19479,DIFFERENCE_REVERSED,6745864,12427033,0,3,3
19480,XOR,9669616,327717,0,3,3
19480,AND,9669616,327717,0,3,3
19480,OR,9669616,327717,0,0,0
19480,DIFFERENCE,9669616,327717,0,3,3
19480,DIFFERENCE_REVERSED,327717,9669616,3,3,0
